Index,DAG-ID,Send-Outer,Recv-Outer,Latency,Absolute Deadline,Relative Deadline,DAG Preemptions,,,period,strictly
1317,2,77060926111,77074200037,13273926,77027000870,14000000,-,,,,
1318,2,77110925370,77124356296,13430926,77076964759,14000000,-,,,,
1319,2,77160933833,77174230796,13296963,77127007648,14000000,-,,,,
1320,2,77210929981,77224352537,13422556,77176981092,14000000,-,,,,
1321,2,77260934870,77274238277,13303407,77227010629,14000000,-,,,,
1322,2,77310928740,77324355203,13426463,77276978740,14000000,-,,,,
1323,2,77360930796,77374220148,13289352,77327009388,14000000,-,,,,
1324,2,77410934111,77424365351,13431240,77376979333,14000000,-,,,,
1325,2,77460931833,77474215092,13283259,77427015574,14000000,-,,,,
1326,2,77510924018,77524351481,13427463,77476977481,14000000,-,,,,
1327,2,77560926185,77574223851,13297666,77526999981,14000000,-,,,,
1328,2,77610929777,77624344907,13415130,77576971777,14000000,-,,,,
1329,2,77660929740,77674205166,13275426,77627010444,14000000,-,,,,
1330,2,77710931629,77724360888,13429259,77676968648,14000000,-,,,,
1331,2,77760927203,77774207740,13280537,77727013018,14000000,-,,,,
1332,2,77810933888,77824345129,13411241,77776970537,14000000,-,,,,
1333,2,77860933722,77874228222,13294500,77827015796,14000000,-,,,,
1334,2,77910932407,77924373685,13441278,77876981277,14000000,-,,,,
1335,2,77960927407,77974221407,13294000,77927015037,14000000,-,,,,
1336,2,78010931018,78024357074,13426056,77976970537,14000000,-,,,,
1337,2,78060930703,78074224277,13293574,78027011833,14000000,-,,,,
1338,2,78110930351,78124357833,13427482,78076974129,14000000,-,,,,
1339,2,78160934537,78174214166,13279629,78127012537,14000000,-,,,,
1340,2,78210932981,78224359129,13426148,78176970018,14000000,-,,,,
1341,2,78260929537,78274217740,13288203,78227014555,14000000,-,,,,
1342,2,78310924111,78324342185,13418074,78276966777,14000000,-,,,,
1343,2,78360925870,78374198944,13273074,78326998703,14000000,-,,,,
1344,2,78410933111,78424363444,13430333,78376970574,14000000,-,,,,
1345,2,78460925296,78474225296,13300000,78427013203,14000000,-,,,,
1346,2,78510927962,78524341944,13413982,78476968796,14000000,-,,,,
1347,2,78560933500,78574224629,13291129,78527005351,14000000,-,,,,
1348,2,78610928814,78624358740,13429926,78576979092,14000000,-,,,,
1349,2,78660934351,78674224833,13290482,78627010500,14000000,-,,,,
1350,2,78710931944,78724349296,13417352,78676980648,14000000,-,,,,
1351,2,78760932648,78774225296,13292648,78727012796,14000000,-,,,,
1352,2,78810932944,78824365018,13432074,78776981481,14000000,-,,,,
1353,2,78860927185,78874200481,13273296,78827017518,14000000,-,,,,
1354,2,78910930888,78924355037,13424149,78876964314,14000000,-,,,,
1355,2,78960924351,78974234851,13310500,78927011444,14000000,-,,,,
1356,2,79010929129,79024345277,13416148,78976977314,14000000,-,,,,
1357,2,79060929888,79074232888,13303000,79027004388,14000000,-,,,,
1358,2,79110929166,79124363166,13434000,79076970685,14000000,-,,,,
1359,2,79160932870,79174218462,13285592,79127014888,14000000,-,,,,
1360,2,79210925092,79224348574,13423482,79176979685,14000000,-,,,,
1361,2,79260923944,79274232351,13308407,79227007740,14000000,-,,,,
1362,2,79310926833,79324352759,13425926,79276968481,14000000,-,,,,
1363,2,79360929370,79374201203,13271833,79327008351,14000000,-,,,,
1364,2,79410925555,79424345333,13419778,79376973833,14000000,-,,,,
1365,2,79460933148,79474213907,13280759,79427001314,14000000,-,,,,
1366,2,79510932888,79524359018,13426130,79476978907,14000000,-,,,,
1367,2,79560925537,79574203962,13278425,79527013055,14000000,-,,,,
1368,2,79610932425,79624354055,13421630,79576964092,14000000,-,,,,
1369,2,79660927907,79674228481,13300574,79627007777,14000000,-,,,,
1370,2,79710927129,79724360907,13433778,79676971111,14000000,-,,,,
1371,2,79760931370,79774203351,13271981,79727009611,14000000,-,,,,
1372,2,79810935833,79824365944,13430111,79776967425,14000000,-,,,,
1373,2,79860926018,79874205203,13279185,79827016203,14000000,-,,,,
1374,2,79910930611,79924369574,13438963,79876971129,14000000,-,,,,
1375,2,79960934037,79974217703,13283666,79927012166,14000000,-,,,,
1376,2,80010933537,80024354777,13421240,79976978740,14000000,-,,,,
1377,2,80060929814,80074228203,13298389,80027016425,14000000,-,,,,
1378,2,80110932814,80124349222,13416408,80076972685,14000000,-,,,,
1379,2,80160931851,80174220796,13288945,80127008425,14000000,-,,,,
1380,2,80210930981,80224361537,13430556,80176979240,14000000,-,,,,
1381,2,80260936185,80274222018,13285833,80227012833,14000000,-,,,,
1382,2,80310933000,80324362888,13429888,80276982907,14000000,-,,,,
1383,2,80360925851,80374210777,13284926,80327013444,14000000,-,,,,
1384,2,80410935037,80424356407,13421370,80376971648,14000000,-,,,,
1385,2,80460935314,80474240962,13305648,80427009851,14000000,-,,,,
1386,2,80510932648,80524357055,13424407,80476979592,14000000,-,,,,
1387,2,80560936962,80574218074,13281112,80527013944,14000000,-,,,,
1388,2,80610924037,80624355574,13431537,80576973907,14000000,-,,,,
1389,2,80660926611,80674206259,13279648,80627004907,14000000,-,,,,
1390,2,80710937685,80724374351,13436666,80676960611,14000000,-,,,,
1391,2,80760933203,80774212277,13279074,80727018370,14000000,-,,,,
1392,2,80810932685,80824367870,13435185,80776972074,14000000,-,,,,
1393,2,80860929777,80874226759,13296982,80827014222,14000000,-,,,,
1394,2,80910935018,80924350796,13415778,80876969203,14000000,-,,,,
1395,2,80960928092,80974208351,13280259,80927015907,14000000,-,,,,
1396,2,81010927907,81024355370,13427463,80976965888,14000000,-,,,,
1397,2,81060929037,81074215185,13286148,81027010740,14000000,-,,,,
1398,2,81110926240,81124347703,13421463,81076975648,14000000,-,,,,
1399,2,81160929925,81174211000,13281075,81127000777,14000000,-,,,,
1400,2,81210930444,81224353685,13423241,81176973962,14000000,-,,,,
1401,2,81260933444,81274226092,13292648,81227011037,14000000,-,,,,
1402,2,81310934185,81324353703,13419518,81276970074,14000000,-,,,,
1403,2,81360932907,81374221759,13288852,81327010685,14000000,-,,,,
1404,2,81410926259,81424350759,13424500,81376979925,14000000,-,,,,
1405,2,81460937000,81474248425,13311425,81427006833,14000000,-,,,,
1406,2,81510934240,81524364981,13430741,81476981703,14000000,-,,,,
1407,2,81560928259,81574234648,13306389,81527017259,14000000,-,,,,
1408,2,81610927981,81624352962,13424981,81576971388,14000000,-,,,,
1409,2,81660925314,81674226685,13301371,81627009222,14000000,-,,,,
1410,2,81710926314,81724343611,13417297,81676968370,14000000,-,,,,
1411,2,81760929370,81774222407,13293037,81727009574,14000000,-,,,,
1412,2,81810931703,81824354055,13422352,81776972370,14000000,-,,,,
1413,2,81860929444,81874229370,13299926,81827010592,14000000,-,,,,
1414,2,81910934185,81924357129,13422944,81876973259,14000000,-,,,,
1415,2,81960928055,81974218685,13290630,81927014592,14000000,-,,,,
1416,2,82010927703,82024351796,13424093,81976976629,14000000,-,,,,
1417,2,82060924444,82074225185,13300741,82027008925,14000000,-,,,,
1418,2,82110927259,82124342333,13415074,82076971777,14000000,-,,,,
1419,2,82160927907,82174220796,13292889,82127008666,14000000,-,,,,
1420,2,82210928092,82224353537,13425445,82176962981,14000000,-,,,,
1421,2,82260934462,82274200351,13265889,82227004648,14000000,-,,,,
1422,2,82310935166,82324365462,13430296,82276972000,14000000,-,,,,
1423,2,82360928481,82374222944,13294463,82327015759,14000000,-,,,,
1424,2,82410926814,82424354685,13427871,82376970611,14000000,-,,,,
1425,2,82460934925,82474207444,13272519,82427009981,14000000,-,,,,
1426,2,82510936462,82524377037,13440575,82476972148,14000000,-,,,,
1427,2,82560932462,82574225148,13292686,82527018388,14000000,-,,,,
1428,2,82610929037,82624341555,13412518,82576977277,14000000,-,,,,
1429,2,82660927314,82674233629,13306315,82627002981,14000000,-,,,,
1430,2,82710926462,82724364185,13437723,82676970500,14000000,-,,,,
1431,2,82760935111,82774233425,13298314,82727008981,14000000,-,,,,
1432,2,82810925981,82824359981,13434000,82776971759,14000000,-,,,,
1433,2,82860924814,82874218555,13293741,82827007166,14000000,-,,,,
1434,2,82910929240,82924366962,13437722,82876970407,14000000,-,,,,
1435,2,82960935018,82974234277,13299259,82927011425,14000000,-,,,,
1436,2,83010932277,83024352981,13420704,82976978592,14000000,-,,,,
1437,2,83060932000,83074209370,13277370,83027007703,14000000,-,,,,
1438,2,83110931555,83124358648,13427093,83076968333,14000000,-,,,,
1439,2,83160928166,83174207129,13278963,83127012722,14000000,-,,,,
1440,2,83210923907,83224349370,13425463,83176974129,14000000,-,,,,
1441,2,83260934685,83274248796,13314111,83227004407,14000000,-,,,,
1442,2,83310929203,83324362333,13433130,83276979777,14000000,-,,,,
1443,2,83360929111,83374233462,13304351,83327012166,14000000,-,,,,
1444,2,83410935740,83424377981,13442241,83376971907,14000000,-,,,,
1445,2,83460933185,83474226944,13293759,83427016166,14000000,-,,,,
1446,2,83510930407,83524364574,13434167,83476977907,14000000,-,,,,
1447,2,83560927666,83574232259,13304593,83527012648,14000000,-,,,,
1448,2,83610935629,83624349722,13414093,83576973240,14000000,-,,,,
1449,2,83660928333,83674222351,13294018,83627016814,14000000,-,,,,
1450,2,83710931611,83724356018,13424407,83676967333,14000000,-,,,,
1451,2,83760928481,83774229703,13301222,83727014240,14000000,-,,,,
1452,2,83810933314,83824358962,13425648,83776976925,14000000,-,,,,
1453,2,83860935703,83874231259,13295556,83827017407,14000000,-,,,,
1454,2,83910925759,83924354277,13428518,83876971296,14000000,-,,,,
1455,2,83960932666,83974238944,13306278,83927007000,14000000,-,,,,
1456,2,84010930648,84024356314,13425666,83976976500,14000000,-,,,,
1457,2,84060932888,84074220333,13287445,84027013870,14000000,-,,,,
1458,2,84110931518,84124350259,13418741,84076980833,14000000,-,,,,
1459,2,84160930666,84174233351,13302685,84127008611,14000000,-,,,,
1460,2,84210925425,84224353370,13427945,84176974703,14000000,-,,,,
1461,2,84260927740,84274223148,13295408,84227007944,14000000,-,,,,
1462,2,84310934092,84324362444,13428352,84276972833,14000000,-,,,,
1463,2,84360926944,84374211500,13284556,84327017148,14000000,-,,,,
1464,2,84410935185,84424364462,13429277,84376973185,14000000,-,,,,
1465,2,84460932314,84474214351,13282037,84427016518,14000000,-,,,,
1466,2,84510931370,84524358018,13426648,84476977574,14000000,-,,,,
1467,2,84560937722,84574234481,13296759,84527014203,14000000,-,,,,
1468,2,84610926944,84624345037,13418093,84576982944,14000000,-,,,,
1469,2,84660926981,84674232685,13305704,84627002333,14000000,-,,,,
1470,2,84710930222,84724350666,13420444,84676969148,14000000,-,,,,
1471,2,84760931037,84774211351,13280314,84727010851,14000000,-,,,,
1472,2,84810934092,84824353555,13419463,84776976981,14000000,-,,,,
1473,2,84860934648,84874217703,13283055,84827014148,14000000,-,,,,
1474,2,84910931611,84924355722,13424111,84876981000,14000000,-,,,,
1475,2,84960934370,84974236240,13301870,84927013129,14000000,-,,,,
1476,2,85010930685,85024349240,13418555,84976977462,14000000,-,,,,
1477,2,85060931222,85074230592,13299370,85027005685,14000000,-,,,,
1478,2,85110925759,85124353148,13427389,85076978685,14000000,-,,,,
1479,2,85160932055,85174208462,13276407,85127007314,14000000,-,,,,
1480,2,85210934888,85224360962,13426074,85176979351,14000000,-,,,,
1481,2,85260929981,85274206500,13276519,85227015907,14000000,-,,,,
1482,2,85310929111,85324356000,13426889,85276975462,14000000,-,,,,
1483,2,85360926129,85374218277,13292148,85327009277,14000000,-,,,,
1484,2,85410928537,85424363351,13434814,85376969722,14000000,-,,,,
1485,2,85460930925,85474198314,13267389,85427010240,14000000,-,,,,
1486,2,85510926351,85524373055,13446704,85476970351,14000000,-,,,,
1487,2,85560927944,85574224222,13296278,85527005388,14000000,-,,,,
1488,2,85610931296,85624357314,13426018,85576971500,14000000,-,,,,
1489,2,85660928462,85674229018,13300556,85627013574,14000000,-,,,,
1490,2,85710935148,85724364777,13429629,85676973037,14000000,-,,,,
1491,2,85760927407,85774216166,13288759,85727015074,14000000,-,,,,
1492,2,85810927925,85824355962,13428037,85776970037,14000000,-,,,,
1493,2,85860932277,85874226000,13293723,85827010870,14000000,-,,,,
1494,2,85910924981,85924350555,13425574,85876976425,14000000,-,,,,
1495,2,85960940685,85974240925,13300240,85927009888,14000000,-,,,,
1496,2,86010929148,86024361574,13432426,85976984537,14000000,-,,,,
1497,2,86060925851,86074214962,13289111,86027010722,14000000,-,,,,
1498,2,86110925444,86124350703,13425259,86076971129,14000000,-,,,,
1499,2,86160929703,86174232962,13303259,86127006851,14000000,-,,,,
1500,2,86210927833,86224354222,13426389,86176973277,14000000,-,,,,
1501,2,86260925407,86274223685,13298278,86227010740,14000000,-,,,,
1502,2,86310924962,86324348740,13423778,86276970518,14000000,-,,,,
1503,2,86360931240,86374230888,13299648,86327007462,14000000,-,,,,
1504,2,86410931296,86424360074,13428778,86376976629,14000000,-,,,,
1505,2,86460931851,86474213351,13281500,86427013037,14000000,-,,,,
1506,2,86510934777,86524359759,13424982,86476967870,14000000,-,,,,
1507,2,86560930203,86574210166,13279963,86527015481,14000000,-,,,,
1508,2,86610928944,86624359074,13430130,86576967018,14000000,-,,,,
1509,2,86660930425,86674214092,13283667,86627016000,14000000,-,,,,
1510,2,86710932425,86724367055,13434630,86676975629,14000000,-,,,,
1511,2,86760932537,86774214333,13281796,86727014259,14000000,-,,,,
1512,2,86810928907,86824352055,13423148,86776972092,14000000,-,,,,
1513,2,86860924388,86874220537,13296149,86827010370,14000000,-,,,,
1514,2,86910933074,86924358333,13425259,86876968425,14000000,-,,,,
1515,2,86960930814,86974227481,13296667,86927013370,14000000,-,,,,
1516,2,87010930925,87024353592,13422667,86976972277,14000000,-,,,,
1517,2,87060940074,87074245574,13305500,87027011907,14000000,-,,,,
1518,2,87110929703,87124356037,13426334,87076986592,14000000,-,,,,
1519,2,87160936129,87174227129,13291000,87127013722,14000000,-,,,,
1520,2,87210933018,87224347166,13414148,87176971888,14000000,-,,,,
1521,2,87260930037,87274230611,13300574,87227008055,14000000,-,,,,
1522,2,87310926592,87324358722,13432130,87276975222,14000000,-,,,,
1523,2,87360934777,87374229555,13294778,87327007296,14000000,-,,,,
1524,2,87410931666,87424362611,13430945,87376975981,14000000,-,,,,
1525,2,87460931000,87474213592,13282592,87427014296,14000000,-,,,,
1526,2,87510930574,87524357240,13426666,87476975444,14000000,-,,,,
1527,2,87560931351,87574223907,13292556,87527011851,14000000,-,,,,
1528,2,87610926574,87624352814,13426240,87576978129,14000000,-,,,,
1529,2,87660930648,87674224407,13293759,87627001185,14000000,-,,,,
1530,2,87710924703,87724351000,13426297,87676966388,14000000,-,,,,
1531,2,87760932981,87774212240,13279259,87727009574,14000000,-,,,,
1532,2,87810929592,87824354444,13424852,87776978703,14000000,-,,,,
1533,2,87860926296,87874216907,13290611,87827009925,14000000,-,,,,
1534,2,87910927259,87924352796,13425537,87876962185,14000000,-,,,,
1535,2,87960930500,87974228537,13298037,87927009092,14000000,-,,,,
1536,2,88010928981,88024338814,13409833,87976974907,14000000,-,,,,
1537,2,88060933055,88074235092,13302037,88027003907,14000000,-,,,,
1538,2,88110930648,88124355203,13424555,88076977000,14000000,-,,,,
1539,2,88160930055,88174226351,13296296,88127012907,14000000,-,,,,
1540,2,88210925925,88224351722,13425797,88176974388,14000000,-,,,,
1541,2,88260927629,88274227388,13299759,88227007462,14000000,-,,,,
1542,2,88310929462,88324365277,13435815,88276970759,14000000,-,,,,
1543,2,88360931925,88374233425,13301500,88327010203,14000000,-,,,,
1544,2,88410933185,88424362259,13429074,88376974740,14000000,-,,,,
1545,2,88460928851,88474207240,13278389,88427017055,14000000,-,,,,
1546,2,88510931703,88524356425,13424722,88476976166,14000000,-,,,,
1547,2,88560924240,88574214777,13290537,88527011000,14000000,-,,,,
1548,2,88610936092,88624360870,13424778,88576971685,14000000,-,,,,
1549,2,88660929518,88674227814,13298296,88627016518,14000000,-,,,,
1550,2,88710931388,88724346629,13415241,88676971388,14000000,-,,,,
1551,2,88760928314,88774224111,13295797,88727007425,14000000,-,,,,
1552,2,88810927574,88824363259,13435685,88776976388,14000000,-,,,,
1553,2,88860930000,88874216648,13286648,88827011000,14000000,-,,,,
1554,2,88910925592,88924356148,13430556,88876973888,14000000,-,,,,
1555,2,88960930222,88974209685,13279463,88927010037,14000000,-,,,,
1556,2,89010932074,89024362074,13430000,88976964444,14000000,-,,,,
1557,2,89060924611,89074194740,13270129,89027015240,14000000,-,,,,
1558,2,89110936407,89124368185,13431778,89076961888,14000000,-,,,,
1559,2,89160934092,89174231111,13297019,89127020462,14000000,-,,,,
1560,2,89210928055,89224355259,13427204,89176975648,14000000,-,,,,
1561,2,89260932925,89274234333,13301408,89227004259,14000000,-,,,,
1562,2,89310932000,89324352574,13420574,89276977425,14000000,-,,,,
1563,2,89360924111,89374231222,13307111,89327014129,14000000,-,,,,
