Index,DAG-ID,Send-Outer,Recv-Outer,Latency,Absolute Deadline,Relative Deadline
433,2,32860952129,32910069888,49117759,32872979833,58000000
433,3,54511099518,54675015481,163915963,54561082351,101000000
434,1,54610799777,54679168314,68368537,54598836148,85000000
434,2,32910953592,32960073796,49120204,32922976388,58000000
434,3,54611090962,54775016000,163925038,54661083444,101000000
435,1,54710799981,54779173777,68373796,54698838462,85000000
435,2,32960959944,33010076444,49116500,32972976740,58000000
435,3,54711091259,54861061407,149970148,54761085370,101000000
436,1,54810804444,54879172537,68368093,54798851740,85000000
436,2,33010958722,33060079648,49120926,33022982981,58000000
436,3,54811096055,54961061740,149965685,54861085962,101000000
437,1,54910800648,54979168037,68367389,54898843425,85000000
437,2,33060954000,33110064055,49110055,33072982203,58000000
437,3,54911092018,55075020851,163928833,54960176759,101000000
438,1,55010803740,55079168166,68364426,54998852351,85000000
438,2,33110949222,33160070240,49121018,33122976962,58000000
438,3,55011095185,55175014370,163919185,55060171870,101000000
439,1,55110797870,55179169407,68371537,55098855055,85000000
439,2,33160956722,33210073296,49116574,33172975462,58000000
439,3,55111088888,55275019333,163930445,55161078814,101000000
440,1,55210805500,55279173425,68367925,55198836703,85000000
440,2,33210959944,33260080185,49120241,33222978925,58000000
440,3,55211097185,55361066092,149968907,55261084018,101000000
441,1,55310805018,55379172611,68367593,55298850925,85000000
441,2,33260954851,33310065537,49110686,33272983333,58000000
441,3,55311096444,55475017796,163921352,55361087481,101000000
442,1,55410802796,55479172055,68369259,55398856851,85000000
442,2,33310950925,33360071555,49120630,33322977666,58000000
442,3,55411094203,55575019462,163925259,55460176629,101000000
443,1,55510804203,55579168962,68364759,55498850592,85000000
443,2,33360957981,33410068851,49110870,33372977203,58000000
443,3,55511095500,55675013037,163917537,55561086907,101000000
444,1,55610797574,55679167296,68369722,55598843314,85000000
444,2,33410955666,33460075222,49119556,33422980129,58000000
444,3,55611088592,55775018777,163930185,55661076185,101000000
445,1,55710804111,55779172444,68368333,55698836462,85000000
445,2,33460949240,33510062537,49113297,33472979259,58000000
445,3,55711095296,55875022222,163926926,55761083277,101000000
446,1,55810805444,55879167074,68361630,55798855222,85000000
446,2,33510949629,33560067074,49117445,33522971981,58000000
446,3,55811097037,55975014814,163917777,55861077166,101000000
447,1,55910799425,55979169277,68369852,55898844351,85000000
447,2,33560953111,33610067981,49114870,33572972425,58000000
447,3,55911090907,56075015574,163924667,55961078592,101000000
448,1,56010799851,56079172740,68372889,55998839388,85000000
448,2,33610951833,33660071425,49119592,33622975722,58000000
448,3,56011091148,56175019185,163928037,56061085462,101000000
449,1,56110802666,56179172092,68369426,56098839166,85000000
449,2,33660952166,33710064907,49112741,33672974740,58000000
449,3,56111093796,56275010666,163916870,56161085055,101000000
450,1,56210805407,56279163592,68358185,56198841351,85000000
450,2,33710951055,33760071240,49120185,33722975129,58000000
450,3,56211096833,56375022518,163925685,56261076018,101000000
451,1,56310805777,56379167722,68361945,56298844166,85000000
451,2,33760958259,33810068481,49110222,33772977092,58000000
451,3,56311097222,56475012944,163915722,56361079981,101000000
452,1,56410796703,56479166111,68369408,56398846222,85000000
452,2,33810954425,33860075574,49121149,33822980500,58000000
452,3,56411099388,56575014074,163914686,56461077648,101000000
453,1,56510798296,56579171018,68372722,56498836629,85000000
453,2,33860951944,33910067851,49115907,33872980407,58000000
453,3,56511089222,56661067481,149978259,56561082740,101000000
454,1,56610798592,56679170759,68372167,56598837000,85000000
454,2,33910954314,33960075055,49120741,33922974092,58000000
454,3,56611089925,56775014074,163924149,56661084074,101000000
455,1,56710798537,56779171629,68373092,56698850296,85000000
455,2,33960952185,34010064666,49112481,33972980222,58000000
455,3,56711089814,56875018703,163928889,56760174703,101000000
456,1,56810803166,56879173259,68370093,56798850055,85000000
456,2,34010950314,34060071888,49121574,34022975351,58000000
456,3,56811094629,56975012722,163918093,56861083537,101000000
457,1,56910796129,56979166537,68370408,56898850796,85000000
457,2,34060958907,34110071666,49112759,34072975759,58000000
457,3,56911098407,57061073370,149974963,56961086351,101000000
458,1,57010799833,57079170500,68370667,56998834870,85000000
458,2,34110958166,34160078129,49119963,34122981055,58000000
458,3,57011090759,57161068055,149977296,57061082444,101000000
459,1,57110804296,57179174629,68370333,57098851148,85000000
459,2,34160952370,34210066407,49114037,34172981555,58000000
459,3,57111095518,57261067814,149972296,57160174611,101000000
460,1,57210799592,57279167740,68368148,57198850333,85000000
460,2,34210954222,34260077444,49123222,34222975000,58000000
460,3,57211090888,57375013703,163922815,57260178351,101000000
461,1,57310801370,57379175629,68374259,57298851333,85000000
461,2,34260952055,34310068000,49115945,34272980796,58000000
461,3,57311093111,57475020666,163927555,57360171740,101000000
462,1,57410804425,57479168925,68364500,57398853944,85000000
462,2,34310953444,34360074462,49121018,34322974962,58000000
462,3,57411095648,57575015814,163920166,57461081666,101000000
463,1,57510799148,57579167777,68368629,57498855722,85000000
463,2,34360952074,34410068351,49116277,34372979351,58000000
463,3,57511090166,57675018259,163928093,57561079000,101000000
464,1,57610800611,57679174351,68373740,57598837703,85000000
464,2,34410954796,34460077111,49122315,34422974981,58000000
464,3,57611092240,57775012018,163919778,57661084833,101000000
465,1,57710797000,57779164500,68367500,57698852037,85000000
465,2,34460952185,34510067814,49115629,34472978129,58000000
465,3,57711099148,57861066314,149967166,57761075759,101000000
466,1,57810801185,57879172925,68371740,57798843666,85000000
466,2,34510952000,34560072722,49120722,34522975222,58000000
466,3,57811092555,57961063425,149970870,57861081314,101000000
467,1,57910802907,57979169870,68366963,57898852518,85000000
467,2,34560958629,34610072111,49113482,34572974851,58000000
467,3,57911094203,58075012981,163918778,57960175333,101000000
468,1,58010805611,58079171351,68365740,57998851240,85000000
468,2,34610958518,34660078074,49119556,34622981944,58000000
468,3,58011097074,58175021388,163924314,58060171537,101000000
469,1,58110805722,58179169148,68363426,58098857444,85000000
469,2,34660952148,34710062481,49110333,34672981851,58000000
469,3,58111097333,58261067555,149970222,58161082259,101000000
470,1,58210799425,58279168185,68368760,58198846111,85000000
470,2,34710958407,34760084722,49126315,34722975611,58000000
470,3,58211090462,58375021351,163930889,58261079925,101000000
471,1,58310803185,58379173833,68370648,58298837925,85000000
471,2,34760952351,34810061962,49109611,34772982148,58000000
471,3,58311094796,58475016814,163922018,58360172111,101000000
472,1,58410796722,58479169000,68372278,58398855685,85000000
472,2,34810958851,34860076925,49118074,34822974555,58000000
472,3,58411099259,58575017907,163918648,58461077425,101000000
473,1,58510803092,58579167018,68363926,58498836148,85000000
473,2,34860951907,34910067388,49115481,34872982351,58000000
473,3,58511094407,58675019462,163925055,58561084592,101000000
474,1,58610804981,58679172222,68367241,58598854518,85000000
474,2,34910953351,34960071185,49117834,34922974111,58000000
474,3,58611096537,58775014518,163917981,58661075796,101000000
475,1,58710798833,58779171944,68373111,58698856537,85000000
475,2,34960957259,35010073925,49116666,34972976407,58000000
475,3,58711090611,58875013222,163922611,58761088981,101000000
476,1,58810797648,58879172166,68374518,58798838685,85000000
476,2,35010957870,35060077222,49119352,35022979611,58000000
476,3,58811088851,58975011129,163922278,58861084425,101000000
477,1,58910795833,58979171592,68375759,58898836166,85000000
477,2,35060951888,35110062018,49110130,35072981296,58000000
477,3,58911098111,59065101037,154002926,58961083166,101000000
478,1,59010811351,59078432166,67620815,58998834925,85000000
478,2,35110959703,35160079037,49119334,35122974870,58000000
478,3,59011096944,59161587111,150490167,59061080648,101000000
479,1,59110813592,59181535777,70722185,59098957185,85000000
479,2,35160954685,35210066851,49112166,35172982296,58000000
479,3,59111113148,59275159277,164046129,59156299666,101000000
480,1,59210806407,59279654481,68848074,59198947296,85000000
480,2,35210951092,35260070833,49119741,35222977148,58000000
480,3,59211117240,59365098481,153981241,59261362370,101000000
481,1,59310811685,59379441148,68629463,59298932407,85000000
481,2,35260957018,35310065814,49108796,35272973740,58000000
481,3,59311111518,59465089870,153978352,59361369666,101000000
482,1,59410810666,59481510574,70699908,59398961481,85000000
482,2,35310951462,35360072518,49121056,35322979777,58000000
482,3,59411098370,59561581037,150482667,59456307759,101000000
483,1,59510810111,59581524111,70714000,59498962129,85000000
483,2,35360959500,35410071000,49111500,35372977666,58000000
483,3,59511110629,59675160907,164050278,59556310537,101000000
484,1,59610814240,59679643388,68829148,59598939129,85000000
484,2,35410959240,35460085537,49126297,35422981648,58000000
484,3,59611100629,59765094981,153994352,59661349925,101000000
485,1,59710809462,59778673166,67863704,59698954129,85000000
485,2,35460950888,35510069907,49119019,35472982055,58000000
485,3,59711109888,59861568370,150458482,59761356407,101000000
486,1,59810815592,59881527148,70711556,59798961074,85000000
486,2,35510956574,35560076574,49120000,35522974870,58000000
486,3,59811111814,59965095037,153983223,59856298629,101000000
487,1,59910814240,59978659037,67844797,59898947055,85000000
487,2,35560950962,35610060814,49109852,35572979870,58000000
487,3,59911097814,60065092277,153994463,59962532759,101000000
488,1,60010815888,60081434518,70618630,59998953148,85000000
488,2,35610956796,35660076685,49119889,35622974074,58000000
488,3,60011101277,60161570685,150469408,60056300833,101000000
489,1,60110809796,60181524944,70715148,60098966685,85000000
489,2,35660951185,35710067703,49116518,35672980129,58000000
489,3,60111108962,60261313166,150204204,60156311333,101000000
490,1,60210807796,60279638629,68830833,60198944944,85000000
490,2,35710953333,35760074259,49120926,35722974388,58000000
490,3,60211107074,60375157407,164050333,60262530888,101000000
491,1,60310807407,60379649555,68842148,60298947351,85000000
491,2,35760959518,35810072111,49112593,35772978685,58000000
491,3,60311104277,60461302666,150198389,60360646018,101000000
492,1,60410808425,60479640148,68831723,60398945666,85000000
492,2,35810957814,35860078092,49120278,35822981500,58000000
492,3,60411106092,60561309833,150203741,60461367518,101000000
493,1,60510816259,60579654444,68838185,60498938870,85000000
493,2,35860952518,35910067370,49114852,35872981203,58000000
493,3,60511098870,60675154481,164055611,60560652462,101000000
494,1,60610812814,60679643722,68830908,60598946166,85000000
494,2,35910953907,35960072129,49118222,35922975259,58000000
494,3,60611098314,60765095592,153997278,60660661481,101000000
495,1,60710812074,60778671074,67859000,60698945981,85000000
495,2,35960957777,36010070462,49112685,35972976888,58000000
495,3,60711113240,60861569518,150456278,60761356129,101000000
496,1,60810807055,60881527648,70720593,60798960166,85000000
496,2,36010956148,36060076277,49120129,36022980481,58000000
496,3,60811105444,60965099185,153993741,60856287851,101000000
497,1,60910807296,60978668666,67861370,60898954037,85000000
497,2,36060950907,36110066685,49115778,36072979907,58000000
497,3,60911103111,61061591648,150488537,60962539018,101000000
498,1,61010809796,61081536814,70727018,60998958518,85000000
498,2,36110951555,36160073407,49121852,36122973944,58000000
498,3,61011110000,61175164592,164054592,61056309277,101000000
499,1,61110806277,61179642685,68836408,61098950222,85000000
499,2,36160950703,36210064296,49113593,36172977129,58000000
499,3,61111103796,61275163500,164059704,61161353833,101000000
500,1,61210805055,61279655425,68850370,61198951037,85000000
500,2,36210949777,36260068740,49118963,36222975018,58000000
500,3,61211100685,61361316648,150215963,61261359500,101000000
501,1,61310805444,61379657000,68851556,61298930888,85000000
501,2,36260956037,36310067074,49111037,36272975370,58000000
501,3,61311103462,61475164055,164060593,61361374703,101000000
502,1,61410807888,61479641222,68833334,61398938018,85000000
502,2,36310952870,36360072925,49120055,36322978240,58000000
502,3,61411104703,61561307888,150203185,61460669555,101000000
503,1,61510808037,61579670851,68862814,61498935851,85000000
503,2,36360959296,36410069481,49110185,36372978685,58000000
503,3,61511106296,61665097166,153990870,61561374407,101000000
504,1,61610815870,61678662537,67846667,61598939888,85000000
504,2,36410956148,36460076944,49120796,36422981388,58000000
